Class,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40
Sound_Guitar,-565.769714,128.166672,14.0030737,-11.2610035,-2.43957877,1.41924596,-0.290936559,-3.21255398,-2.35038376,-2.98728895,-5.67163754,-1.19571793,0.500216067,-3.88274837,-5.14076328,-5.62692165,-5.43876076,-1.15388858,0.372599602,-1.50858724,-3.0305295,0.703649521,4.59804201,3.3127861,4.02700186,7.62795305,6.62748241,-0.162093341,-3.63305259,-1.25662291,1.42161536,0.40142113,-3.09902263,-4.73534107,1.27290428,11.9962301,15.3108053,9.262393,2.43377852,0.523019254
Sound_Guitar,-514.72626,127.27253,1.3548568,-18.194794,1.430413,2.384289,-3.8836694,-7.0177603,-5.2571907,-5.2275591,-7.8386474,-4.0070653,0.09884771,-2.3225617,-4.1744475,-2.9431961,-3.4350672,-5.0289068,-3.7035038,-1.8025179,0.22019738,5.6797228,6.7432113,2.6181121,2.2553616,4.647233,6.0459557,2.1141899,-4.5457258,-5.8829145,-0.96749532,2.9783409,-0.18714479,-5.7363138,-3.7405679,6.1547284,11.697547,7.2845221,0.4977994,-0.22548242
Sound_Guitar,-521.94519,110.232605,16.1507511,-7.38536596,0.918157041,-0.864583015,-3.8943789,-5.54046631,-6.52327681,-3.96357155,-3.50107074,-6.30027866,-7.74694538,-7.55627346,-6.18215656,-5.13331985,-5.71234369,-4.27203798,-1.22956562,-1.53007174,-0.028022397,5.69013786,4.89392662,-0.07459183,1.88203323,6.33140802,5.3669591,-0.691925466,-6.09946251,-4.56985188,1.33426309,2.92089295,-0.372178644,-1.90157366,1.29208422,6.6703043,9.09359932,5.98311758,1.4207195,1.57532382
Sound_Guitar,-527.23242,119.46629,10.635787,-11.041183,-0.65905523,-0.39752597,-2.7071886,-4.3585715,-3.3172696,-4.7954364,-8.0276604,-4.9097509,-2.0023313,-4.6351943,-7.0492435,-6.0394235,-4.4454322,-4.0567927,-2.5557117,-1.8646561,-2.8210113,0.24988236,3.130331,0.88041061,2.1888287,6.172308,4.8720365,-0.13311203,-4.1630464,-2.8519635,1.1706073,0.8283866,-3.1672626,-4.4942255,0.030138796,7.9007964,11.541215,7.1999826,2.1300001,2.0173345
Sound_Guitar,-574.24225,75.68367,22.281485,6.3177166,10.28622,9.5386648,5.9770322,3.3379881,1.9044993,1.1443745,0.16701737,-0.49427801,-0.63569051,-0.85973948,-1.1875052,-1.176556,-1.0650192,-1.1240358,-0.96644628,-0.31144911,0.70742214,1.6943008,2.2267652,2.2454493,2.1673355,2.1039217,1.5782245,0.6967023,0.42915124,0.87819266,1.4021388,1.7644219,1.8390585,1.5278212,1.1970063,1.2777228,1.4596715,1.3460485,1.1792436,1.354995
Sound_Guitar,-611.80267,70.377792,24.999557,10.396996,11.075359,9.9784937,7.4395986,4.6628046,2.5406389,1.3187689,0.68064696,0.10534619,-0.53362691,-0.79537582,-1.0034572,-1.1440049,-0.82046843,-0.2460572,0.27830654,0.74016291,1.4160058,2.0849211,2.375288,2.377264,2.2629037,2.1005325,1.6467513,0.90053344,0.74126476,1.1804148,1.3792018,1.334897,1.1171367,0.89780879,1.0788925,1.4138751,1.4714123,1.3353705,1.4133053,1.9489905
Sound_Guitar,-580.38599,137.12799,35.430935,-4.250433,0.37900308,-1.2223309,-4.5068908,0.55250192,1.3003411,-3.1828461,-2.0672154,2.4573298,1.8231823,-2.3367348,-4.1269212,-3.248807,-0.99851424,1.5514681,0.2534872,-4.1004219,-3.4894736,0.9395529,0.41464627,-2.6332753,-1.7405634,-0.57787001,-2.4030263,-3.3610249,-1.4867926,1.4107561,3.3138535,2.6354315,0.19684806,-1.3896378,-1.8318076,-1.8880842,-0.43832839,2.152523,2.5421016,-0.13138619
Sound_Guitar,-576.930969,134.965256,19.6146832,-11.6882925,3.31916356,1.88632059,-3.95212269,0.515021086,-0.644694388,-6.77724981,-3.30865407,4.44720602,2.6835196,-4.25166893,-4.61056614,-1.80128229,-2.05597878,-1.27533841,0.662943721,-1.8971082,-4.47808075,-1.86588013,-0.870086551,-2.21594548,-1.07425809,-0.809185386,-2.12242413,-2.04691672,-0.957542181,-0.155573487,0.184050798,-0.496976703,-1.1244328,0.238468558,0.755644858,-0.488901883,-0.978773594,-0.293667853,0.367692232,-0.030741468
Sound_Guitar,-504.13522,144.77988,6.2958951,-14.448312,6.0661879,-3.1616485,-6.7785869,2.0753436,-2.76596,-12.107124,-7.7612042,1.3559818,2.1717253,-2.9503515,-6.2533779,-5.831851,-2.8764257,-0.23723426,-3.0586662,-7.3390474,-3.5260007,0.61258626,-3.4588225,-4.1928091,-1.6193658,-3.8987858,-3.7413061,-2.8573895,-5.1007853,-1.7315787,4.0462008,3.4141777,0.38582969,-0.94087666,-3.4089117,-5.7807813,-2.9408844,2.6673319,4.1247463,0.83908242
Sound_Guitar,-477.73734,126.6507,1.5174642,-15.759692,4.4262514,-2.47683,-4.8030634,2.6430402,-2.4895518,-10.191345,-5.4876614,1.7391819,1.4876035,-2.3972824,-4.847805,-4.5324683,-2.1168487,-0.54210627,-2.4087718,-4.7859254,-2.0306773,0.071410865,-3.7942014,-3.9320107,-1.2399714,-2.7748592,-3.0747359,-2.9413183,-4.7432289,-2.820281,0.74438572,0.99730659,0.26774085,0.20200375,-0.80878592,-2.7464957,-2.9799864,-0.30166081,1.7124615,0.55019748
Sound_Guitar,-591.98865,112.188324,35.436245,7.4287863,9.561206,7.8721466,4.2619247,1.2957778,-1.9661187,-2.4691162,-2.0164514,-2.9161203,-3.3588912,-3.5343204,-4.372716,-4.1453457,-3.1308503,-3.2746468,-3.421349,-2.9099038,-3.0149722,-3.19363,-3.1182218,-3.273278,-3.1287282,-2.8155534,-2.7358215,-2.5165734,-2.0117614,-1.4802979,-1.3634901,-1.5596405,-1.406693,-1.2482954,-1.6169944,-1.7950982,-1.5229678,-1.2727717,-1.079141,-1.1751842
Sound_Guitar,-532.04187,109.53506,39.120014,10.254342,12.39858,11.145927,5.3855886,2.8264666,0.69918352,-1.9765431,-2.5954087,-2.528302,-3.4798975,-4.4273262,-4.9360452,-4.9468036,-4.2014546,-3.4450884,-3.6705272,-4.627737,-5.0058627,-4.7753248,-4.8710809,-4.6544695,-3.9699066,-3.8991666,-3.9143629,-3.386771,-2.8218319,-2.1997914,-1.707994,-1.7166504,-1.5834187,-0.95774788,-0.41495886,-0.18119599,-0.24199885,-0.74747288,-1.2323416,-1.1487575
Sound_Guitar,-538.96112,114.36381,34.078178,5.7365613,8.576066,8.4541378,5.9131041,2.5359926,-0.69406283,-0.72168291,-0.57523566,-1.9932125,-2.2871928,-1.9601532,-2.6887414,-2.9541998,-2.5681813,-3.063966,-3.3094397,-2.7848055,-2.8641083,-2.9367278,-2.7826917,-3.1221569,-3.2551198,-3.0214653,-2.8202591,-2.4400249,-1.8326875,-1.1924863,-0.66382265,-0.36794883,-0.34344888,-0.55171221,-0.99113196,-1.3206971,-1.0607252,-0.42826018,-0.094680756,-0.31729814
Sound_Guitar,-589.68713,77.741768,-6.2531314,-8.16747,1.9427929,2.1185045,-4.4867482,-5.4969873,-2.1040328,-0.98842758,-2.2351596,1.4301137,0.6429075,-1.0920929,1.0493274,3.4514053,2.859509,0.33266661,0.91056168,1.2314116,-1.315694,5.5440645,14.763435,15.434598,13.358371,8.2786665,0.10486831,-2.7662482,0.32589042,1.6084099,4.2486386,2.4663262,-1.2291403,0.30763718,5.2584252,5.2436929,-1.8818876,-2.812799,2.3468852,3.5963521
Sound_Guitar,-599.67218,84.069366,-3.4514027,-9.2932529,1.7057035,3.3965545,-2.7990334,-3.0235333,-0.59751028,-1.0202659,-2.0590377,1.7264009,1.9017147,2.8879731,1.9412171,3.9327717,4.5446339,2.5622306,2.9590695,-1.2895573,-1.9925249,7.2074313,13.370034,13.082584,7.814311,3.6921449,2.6401191,-3.6263974,-1.9730501,5.2025456,6.4256749,0.75356597,-2.3471289,0.40287551,4.381156,3.6780808,-2.2706292,-3.5956938,1.5462384,2.6731205
Sound_Guitar,-537.898743,77.4484177,14.1877975,-8.40051651,-3.98648787,-1.52287376,-1.84512722,-3.08495378,-6.44570112,-7.82873201,-4.11452103,1.40097404,3.55566669,1.64079201,-0.458367854,0.021445837,1.77213967,2.54779482,0.805353284,-3.09829974,-2.47990179,6.61360359,13.9733372,12.4246855,8.18130589,4.45251036,-0.270956486,-2.77527499,-0.666049063,2.69981933,3.38656688,0.729123533,-2.08138871,-1.03052211,2.33257532,2.2167058,-1.55921638,-2.56488943,0.486221224,1.63546729
Sound_Guitar,-535.04309,98.082893,0.31327426,-9.9147263,1.2859918,2.8566771,-1.1760399,-2.4339259,1.6145111,0.42688933,-2.7778876,-3.0946927,-3.4500487,-1.371133,1.2970082,3.3900776,4.4290786,2.1564207,-0.9375267,-2.6053872,-0.13524988,5.967617,12.612965,13.831394,9.5047922,6.466949,2.6473384,-2.4620509,-2.8378944,0.71760988,4.1129298,2.9642816,-2.3725405,-1.5115886,5.5708232,4.0085068,-4.5948224,-3.9827182,3.5555773,3.4832473
Sound_Guitar,-526.24286,86.320259,-9.1542196,-7.5836,3.8128662,4.8032179,1.3769901,-2.7669666,0.17260806,-0.58799499,-3.2875252,0.42090043,1.7013206,1.4560839,3.3252997,4.9927392,5.1834483,4.4879627,0.36269978,-3.7643797,-2.6980639,5.4430614,14.410524,13.58098,6.1792626,4.396956,2.3927631,-4.4685941,-3.6468685,2.6800401,6.1650105,1.9083719,-3.0521317,-0.048929818,5.2251096,4.06392,-2.5320728,-3.3574467,2.4448612,2.6226649
Sound_Guitar,-555.48645,54.774712,8.9020414,3.8159089,8.8290691,10.664563,7.6074553,5.4748139,4.4823809,3.6132548,2.9939816,2.7906578,1.8340936,2.703028,2.9251354,2.6888483,3.1191149,2.2847333,2.1415975,1.3750859,1.0983022,1.6112039,2.3757188,3.0648339,2.5717063,2.1425674,1.9417694,1.0954238,0.28672495,0.099893317,0.30769226,0.11451773,-0.20262133,0.52291638,2.0016899,1.8165693,0.21895477,-0.56702673,-0.58714455,-0.16876046
Sound_Guitar,-615.22748,68.950409,9.117157,3.4268284,10.915676,10.125206,6.7692389,5.8835654,3.7815621,2.449724,2.3769002,2.7220948,2.5488684,3.5373383,3.8580849,3.6633437,3.4585667,2.0710044,1.3589088,1.0471832,1.9391233,3.3865087,4.0638595,3.8532557,2.8377056,2.7396972,2.4818275,1.5023208,1.1424782,1.9545192,3.1199291,2.3025391,0.77878767,0.67651439,1.1959511,0.38317898,-0.51476574,0.2557888,0.56829572,-0.37442258
Sound_Guitar,-551.06677,119.24284,8.5460272,-15.69537,-1.238059,6.1929331,2.0896719,-6.816432,-7.7470436,-2.3551998,-1.8552532,-0.65241325,0.86818582,-0.62732565,-0.24113333,0.32738283,-0.63364583,-0.25672218,-1.1459571,-2.9861102,-2.6326573,-0.27045333,2.8419459,1.518888,-0.41651988,2.4919784,1.9563359,-0.9088167,1.4326563,3.683666,3.702003,3.4016731,3.8358557,5.7258821,9.6413479,13.78125,14.183534,11.118941,7.046144,1.4221277
Sound_Guitar,-529.612,120.54075,3.6875243,-8.6675549,0.72240293,3.8302705,1.9731017,-7.2001128,-5.9095669,0.83272403,-0.99649471,-0.74467492,1.1555156,0.80542392,-0.32410467,-0.058633756,-1.8745881,-1.5565722,3.0832517,3.725158,-5.9747882,-5.9542475,0.73215759,-1.5200782,1.845203,6.8982725,4.8053942,0.014805659,-3.007525,-0.35090166,4.4923325,4.1172924,2.356456,3.8543804,7.5004482,11.328204,14.542436,13.184942,8.691227,3.6276932
Sound_Guitar,-458.36163,119.50977,-1.8458037,-17.1686,-1.6542932,2.8303926,0.009722619,-7.2569666,-7.7227201,-2.7275271,-1.2377208,-1.3743242,-1.645813,-2.6764171,-1.1605812,-0.49503925,-1.1808841,-0.95811421,-2.2834504,-3.1184666,-3.4597671,-2.9616978,-0.20022047,0.036649764,-0.40516683,1.4334105,-2.571403,-6.5003252,-1.862321,1.6202931,3.3649578,4.7986398,4.7745728,4.8472428,4.8052006,8.0111074,11.661567,10.51206,5.9254394,0.0677846
Sound_Guitar,-485.286255,113.907059,2.5017345,-14.6195621,0.967781186,2.3420732,-0.227528125,-6.19591856,-6.53477669,-0.850136459,-0.538659453,-1.70259035,-1.84977102,-2.29140782,-0.9091205,-0.448777646,-1.91493678,-2.06889653,0.100929782,0.594343603,-4.18706846,-5.93278122,-2.78416824,-2.6505518,1.51560903,8.33817863,5.31978655,-0.506700456,-1.66163266,-1.13508618,1.14201951,2.46009493,1.36905384,2.47713017,5.08497047,7.54139566,10.7243204,10.0850725,5.78438759,1.46848476
Sound_Guitar,-474.967773,119.065315,28.7694244,-3.92695832,1.59207869,-1.52366877,-8.9102211,-6.71338844,-4.53573656,-8.88781548,-10.8257132,-7.35408497,-5.2362895,-6.7516799,-7.7755971,-5.82664633,-4.3268609,-5.83193731,-7.50832987,-7.29260397,-6.7696867,-7.65672588,-8.43274879,-6.97910023,-4.40108633,-0.633543849,3.74232984,3.8423419,0.625633717,-0.627350032,0.179895893,2.35238123,6.06315422,9.86215401,11.8250961,10.9923124,8.65777874,6.27248669,4.90404415,5.00145006
Sound_Guitar,-594.39325,72.159302,21.316132,9.756834,12.003897,11.990193,9.2460499,6.1771917,4.362308,2.980613,2.2460299,1.84382,0.29211199,-0.48541895,-1.0860559,-1.2927933,-1.0609564,-0.92064965,-0.98157978,-1.5303266,-1.9171886,-2.0043337,-1.8015015,-0.54273283,0.73584396,1.9031867,2.7622976,2.7458396,3.2360489,3.2353244,3.0814109,3.0565307,2.8560011,2.7766738,3.1994739,3.396822,3.2906172,2.6582646,1.5453085,1.0198276
Sound_Guitar,-588.039246,88.1514511,31.2966862,14.1559582,14.8312845,13.2910852,9.51632118,5.78277349,3.96376348,2.77835083,1.51711607,0.762626052,-0.197759271,-0.646857917,-0.75186193,-0.883815646,-1.01650488,-1.28932548,-1.68019474,-1.774297,-1.86930585,-2.27162695,-1.86105585,-0.888309479,0.560237885,2.45506239,3.41142797,3.57396436,3.40585852,3.08397079,3.25301719,3.75713468,4.14077663,4.02459669,3.50277424,2.84723163,2.48137188,2.453686,2.35772943,1.62766707
Sound_Guitar,-540.965637,101.263062,-1.50111377,-3.91888618,3.95206285,3.88030887,0.115858704,0.265753925,-4.0704608,3.09098554,1.62026727,-4.00574112,-1.82242262,-1.74425197,-0.843711615,6.57055092,7.80526352,13.153326,10.2532234,7.10345125,3.25387263,0.556252837,2.10227227,3.94301581,6.39231586,6.75511217,-0.545568526,-9.05612278,-4.50966311,7.79264402,11.2794638,-0.572422028,-9.07871437,1.88409328,12.1356335,3.77954793,1.16599,9.41341972,6.60036802,-4.87059355
Sound_Guitar,-541.24951,97.103462,-4.6019607,-4.9169307,7.0487623,5.5722003,5.5796528,9.7129993,0.24721575,0.70401245,3.3741961,0.46856648,-1.146489,3.037014,4.4212441,9.1788492,13.271651,14.833713,12.837506,5.5263734,0.64670891,1.0559595,1.5313896,6.9997296,6.5523763,3.4439812,0.52355438,-6.0341582,-1.5569209,7.6977863,10.58551,2.5253332,-3.0088675,1.9448502,8.059473,6.9979,1.9052321,4.6750445,9.4643717,0.52666193
Sound_Guitar,-511.469238,100.261314,-2.42941999,-6.64029455,4.40515947,0.83529222,2.60109019,4.52908325,-4.46971989,-1.11885059,2.46489167,-3.0191896,-4.58105183,-2.38748908,1.97899508,7.26068974,9.04774666,10.1131277,7.61683512,5.0171442,1.36920655,0.803669333,2.39294386,3.51805925,4.52829218,3.51100588,0.010967537,-6.32530117,-2.1859746,6.29090595,9.75982952,1.2924087,-6.91618919,1.73189843,10.7093201,4.6409955,1.03711569,7.86670065,5.68477345,-4.63105631
Sound_Guitar,-538.94,83.694855,-8.1475563,-2.0960248,6.4360585,3.8850648,4.1423278,3.1356311,-2.3742225,-0.69289076,-1.4822379,-3.6872613,1.480975,0.79276013,1.6627018,6.8988819,7.760386,12.356643,7.9755697,0.92160892,0.092609338,-1.750993,-1.2416012,1.0867398,3.4250884,2.5212703,-2.3598332,-8.3196859,-5.5791302,3.6975532,5.2034445,-1.671196,-3.9048662,2.5539525,8.7413168,5.2999415,0.37590712,3.5279851,5.8036804,-2.0819452
Sound_Guitar,-569.26276,81.413681,15.074652,5.0775189,9.6975298,12.439848,9.6672001,6.9175072,4.470542,3.9806848,2.6038766,1.4957108,0.062424153,-0.65176952,-0.43429971,1.5411512,3.3416796,3.8405504,2.8876102,1.8184382,1.382233,2.203238,2.7749922,2.854279,2.7819803,2.2355034,1.3583325,0.068134308,0.35756415,1.490539,2.1385663,1.2891333,1.2229818,2.6932833,3.9176676,2.9106922,1.5697685,1.4502296,1.2085233,-0.18782097
Sound_Guitar,-599.5954,71.100388,10.74564,8.8695021,12.303552,11.569346,9.6107082,7.663794,5.1755967,4.823288,4.1989393,4.4492326,3.8189569,3.4567719,3.1187968,4.2273479,4.9576287,4.8147545,2.6895289,0.86755663,1.161604,2.360364,2.7518439,2.2845042,1.741354,0.39182755,-0.89704549,-0.62207311,1.6038454,2.6914918,1.3416941,-0.26585308,1.3253654,3.3819849,3.4688075,2.5165479,1.7993506,1.0096118,0.13222271,-0.65955782
Sound_Guitar,-575.67755,78.011604,10.966674,2.3546352,9.6932497,8.8171873,6.1831026,4.8145418,3.2728708,2.1407506,2.2745051,1.5070486,0.70311278,1.2313256,2.6060894,3.1913207,3.6020536,4.0931606,3.049334,1.9315474,2.0877492,3.0967345,3.664608,3.382617,3.2771082,2.5942745,1.2484249,0.72509623,1.9169371,2.4628546,0.53221405,-0.6612885,0.24372312,0.75897092,-0.089100562,-0.3440161,-0.012278519,-0.80219764,-1.5150781,-1.2019002
Sound_Guitar,-483.08221,150.88016,12.152756,-17.694059,-0.070397988,2.8534524,-0.8426739,-1.3177379,-3.4238839,-7.2230334,-8.0445786,-4.3388591,-4.9182639,-6.9811678,-5.9525328,-6.1194329,-7.9504099,-7.2508526,-5.9635124,-6.3557358,-8.8140249,-6.882524,-4.18156,-5.0858665,-5.539947,-2.6601849,0.40278751,-1.140029,-2.8208458,-3.0007412,-5.1527777,-7.5486689,-3.4318464,2.7400832,5.0179482,2.1270177,-3.2307823,-5.8559737,-6.0613174,-3.3791702
Sound_Guitar,-502.39594,157.81764,26.393084,-14.27864,-0.34476033,2.4017937,-5.1693354,-6.3896499,-5.7312665,-6.1009293,-5.7089581,-4.9300766,-5.0175114,-7.875072,-11.135456,-10.78807,-9.2056761,-9.0206461,-8.931819,-8.6180058,-7.3986955,-6.6236506,-8.1471195,-8.3728571,-5.8160324,-2.554327,-0.56696683,-1.2434791,-3.0388854,-4.6031098,-6.1473646,-7.0571537,-4.5980926,1.8006039,8.0467424,8.1294832,0.91841352,-6.4339027,-6.807404,-1.9553833
Sound_Guitar,-435.91138,156.88651,5.9697123,-23.149374,0.68247157,2.3668592,-2.6914394,-3.8735981,-7.7738986,-11.582392,-11.798587,-8.9617538,-6.7048635,-5.7972789,-4.2999697,-5.7920089,-9.7267857,-9.471961,-6.7763777,-8.6946077,-9.9527445,-4.9942217,-4.4842882,-7.8114557,-4.8749514,-1.9607971,-3.8620732,-4.0301695,-2.5190446,-3.8682764,-5.7016401,-6.0960655,-4.221941,0.017168354,2.7876832,1.3878574,-2.7648931,-5.8991041,-5.490706,-2.4824522
Sound_Guitar,-472.77289,154.56656,30.910307,-10.1879,3.1948802,3.3629556,-7.4449134,-7.3348918,-2.6328063,-4.1547303,-8.2411013,-9.1158352,-7.6503825,-6.6465664,-6.3113799,-6.9604921,-9.550828,-12.391714,-12.551205,-9.24331,-5.1672368,-4.8143196,-7.085269,-6.9304266,-5.7858081,-5.2211795,-3.0855169,-2.0943553,-3.7955301,-5.8040471,-7.7288828,-8.2332153,-4.8233514,2.0581212,7.909965,7.1552629,-0.14381488,-6.908154,-8.0249195,-4.5893826
Sound_Guitar,-556.801819,107.60009,39.7929802,13.1541605,10.5509024,8.74339294,6.15610361,2.32862115,-1.55533206,-3.21404862,-3.43042517,-3.31517577,-3.76580405,-4.60337591,-5.52277184,-6.39615345,-6.82088041,-6.62287998,-6.57506704,-6.48025751,-5.97412443,-5.51455593,-4.97569513,-4.73836279,-4.3401432,-3.39738441,-2.91057467,-3.16135216,-3.31915855,-3.21843624,-3.03598905,-2.31725359,-0.918048084,0.214530587,0.484692901,0.074577458,-0.714879811,-1.41567421,-1.5220381,-1.19352877
Sound_Guitar,-544.1626,112.23549,47.258766,16.265633,13.376789,11.479804,6.6595187,3.3409355,0.83791226,-1.4273138,-2.8473363,-3.8205783,-4.848434,-5.3388996,-5.7648706,-6.2603045,-6.592783,-6.7774291,-6.8367305,-7.0401044,-6.8798842,-6.2373776,-5.783637,-5.6395202,-5.1990085,-4.390677,-3.8579233,-3.8315337,-3.9101009,-3.9871442,-3.9018538,-3.0672932,-1.0841594,1.2576035,2.3533099,1.6487254,0.13469449,-0.96424407,-1.251595,-0.90824586
Sound_Guitar,-504.34467,145.72247,6.1105947,-14.935511,-0.6466527,0.12494818,-4.0308394,-5.9429841,-4.3566327,-2.6227202,-6.2651992,-6.9916511,-9.0498104,-9.688983,-6.4259896,-2.7124493,-1.6020379,-3.8492785,-6.620472,-6.1143622,-7.5141883,-5.0030098,1.9026859,4.1831613,6.8847389,9.9226952,8.4087086,-0.06670054,-6.4263902,-2.2964666,6.3460951,9.4420195,4.4817576,-0.6692912,0.26000503,4.4873347,6.1429219,3.3257921,0.15466729,-0.016987784
Sound_Guitar,-497.542908,136.381882,14.9606104,-13.2537174,-0.688144386,-2.35232997,-6.854424,-7.31203127,-7.54029512,-8.10166836,-10.2652321,-10.8927355,-11.1709623,-12.1205378,-9.83862305,-6.87695599,-6.04797077,-6.72208357,-8.30213261,-9.47898006,-9.04643822,-4.62664413,0.396029651,3.02760744,5.23330736,6.11508799,2.46067643,-4.80215025,-7.06332302,-1.64630389,5.62459373,7.9027462,3.28369975,-2.22074628,-2.99321342,0.178341627,3.22478724,3.16258955,0.620283306,-0.706780195
Sound_Guitar,-582.25012,101.03634,33.903744,10.764316,10.124412,7.9352536,4.5175385,0.66744357,-1.9142696,-2.5475705,-2.9052789,-3.5451691,-4.2784166,-4.8253751,-5.0296574,-5.0986915,-5.187747,-5.3667212,-5.5552421,-5.4849143,-4.417387,-2.431216,-0.73384362,0.002394699,0.1884757,-0.10356081,-1.0510291,-1.2691581,0.20725042,2.6053483,4.5724626,5.0473986,4.0172482,2.1390011,0.43518114,-0.33409116,-0.3186782,0.032070678,0.50510144,0.88906032
Sound_Guitar,-540.2677,146.61732,15.629464,-12.963284,-0.57534736,3.2448533,-1.2657256,-6.8647728,-3.8372958,-0.077101395,-5.1380076,-7.2426605,-7.4216681,-9.8596525,-6.5800171,1.0912684,2.3719141,-1.067485,-6.3077164,-7.7257481,-3.8197408,-1.3589834,-2.686775,-3.266278,-1.6870506,-0.4960942,-2.6392667,-7.2658815,-5.198411,1.0465884,4.4980049,2.9322596,-4.4388647,-11.506797,-9.8865576,-0.039020929,6.31183,2.0928574,-4.6409626,-3.936516
Sound_Guitar,-539.2608,142.25978,43.810211,3.6791599,1.9764218,-1.3121057,-5.6715202,-4.6852846,-3.9383914,-4.4609108,-5.3272395,-9.2752342,-15.019213,-18.177155,-15.501105,-9.6173477,-5.4733224,-4.5250878,-7.113409,-12.077394,-13.118776,-9.503274,-8.8585644,-9.1622868,-5.3143005,-1.0350835,-0.41414106,-3.0797172,-4.5992379,-2.0614336,1.0715516,-1.2359833,-8.7307091,-13.460221,-9.1248598,1.9374386,9.5812082,7.1290922,-0.52506822,-4.9829516
Sound_Guitar,-489.74127,156.21094,19.635082,-17.082802,-2.9104717,0.65516371,-4.3699236,-8.3971767,-9.6819239,-9.546772,-11.087098,-9.7006979,-9.3057785,-12.559614,-9.9113779,-3.4345317,-2.0337651,-6.7682805,-10.607524,-7.6029291,-4.3202763,-4.3273301,-6.0128107,-8.0883846,-6.9437671,-4.316638,-4.7317443,-6.1605754,-3.6689494,-0.041002631,2.0977259,0.62041885,-5.6332493,-9.6925936,-5.9669223,2.2929983,7.5031857,4.4082007,-2.9257166,-4.8231325
Sound_Guitar,-494.537079,137.701614,41.6971741,1.84409094,2.95572162,1.36351025,-4.88890028,-6.50791359,-6.91759872,-8.67954159,-9.30829906,-9.57442379,-11.1160135,-12.7159605,-12.2725143,-9.19902515,-5.93928623,-5.72448874,-8.53973579,-11.0515919,-10.0693445,-7.53140545,-6.72995329,-6.10793972,-4.57501173,-3.37910962,-3.68854189,-5.05642128,-4.11938238,-0.367633253,1.9205637,-0.733912587,-7.1717062,-11.2914066,-7.26600742,2.17098546,7.50161123,5.0251379,-0.00606555,-1.94138467
Sound_Guitar,-577.63348,78.327309,34.759228,16.011402,12.490092,9.5683575,6.0914421,2.3618536,-0.17688622,-1.9061106,-3.9124575,-5.4632335,-6.5487561,-7.3754048,-7.5432858,-7.3724179,-7.3298559,-7.3467865,-7.3410983,-7.3151174,-7.2260413,-6.9338999,-6.5493126,-6.1838722,-5.6277981,-4.9666314,-4.4742861,-4.0443444,-3.3247793,-2.538666,-2.2721331,-2.4162614,-2.4834907,-2.2012534,-1.573946,-0.63958061,0.36302739,0.79277831,0.61211759,0.32786053
Sound_Guitar,-542.3891,86.323555,41.37302,15.86993,9.5713787,6.5701213,3.0501461,0.53057319,-1.6183157,-3.7811213,-5.6149969,-7.3182855,-8.8145638,-9.7184477,-9.9215631,-9.5772352,-9.2862158,-9.3552322,-9.3499012,-9.0915337,-8.7840366,-8.4069653,-7.9613743,-7.3726311,-6.3969111,-5.3853788,-4.5444207,-3.0753119,-0.78094906,1.0363671,1.0503981,-0.56467849,-2.2008879,-2.3614311,-0.96797073,0.9650386,2.4604316,2.9931757,2.5708804,1.784637
